id,campaign_type,channel,topic,started_at,finished_at,total_count,ab_test,warmup_mode,hour_limit,subject_length,subject_with_personalization,subject_with_deadline,subject_with_emoji,subject_with_bonuses,subject_with_discount,subject_with_saleout,is_test,position
6251,bulk,email,sale out,2022-09-02 07:30:08.052105+00:00,2022-09-02 08:24:41+00:00,1291466,,False,,109.0,False,False,True,False,False,False,,
6252,bulk,mobile_push,offer after purchase,2022-08-30 07:15:07.855185+00:00,2022-08-30 07:15:23+00:00,989,,False,,92.0,False,False,True,False,False,False,,
6254,bulk,mobile_push,happy birthday,2022-08-30 07:15:07.847574+00:00,2022-08-30 07:15:30+00:00,1799,,False,,96.0,False,False,True,True,False,False,,
6270,bulk,mobile_push,sale out,2022-08-30 15:15:07.833354+00:00,2022-08-30 16:50:01+00:00,1044193,,False,,94.0,False,False,True,False,False,False,,
6283,bulk,email,sale out,2022-09-06 06:00:09.509663+00:00,2022-09-06 06:53:43+00:00,1340615,,False,,105.0,False,False,True,False,False,False,,
6289,bulk,email,sale out,2022-09-09 06:15:08.186525+00:00,2022-09-09 06:48:38+00:00,900829,,False,,91.0,False,False,True,False,False,False,,
6293,bulk,mobile_push,offer after purchase,2022-08-31 09:00:09.124245+00:00,2022-08-31 09:00:24+00:00,1109,,False,,92.0,False,False,True,False,False,False,,
6294,bulk,mobile_push,happy birthday,2022-08-31 09:15:07.282254+00:00,2022-08-31 09:15:19+00:00,1638,,False,,96.0,False,False,True,True,False,False,,
6308,bulk,mobile_push,offer after purchase,2022-09-01 07:15:08.076126+00:00,2022-09-01 07:15:29+00:00,1279,,False,,92.0,False,False,True,False,False,False,,
6309,bulk,mobile_push,happy birthday,2022-09-01 07:15:08.083553+00:00,2022-09-01 07:15:30+00:00,1704,,False,,96.0,False,False,True,True,False,False,,
6316,bulk,email,sale out,2022-09-13 06:00:11.017098+00:00,2022-09-13 07:55:40+00:00,2573688,,False,,100.0,False,False,True,False,False,False,,
6331,bulk,mobile_push,offer after purchase,2022-09-02 07:15:08.253622+00:00,2022-09-02 07:15:21+00:00,1065,,False,,92.0,False,False,True,False,False,False,,
6332,bulk,mobile_push,happy birthday,2022-09-02 08:00:10.688516+00:00,2022-09-02 08:00:28+00:00,1572,,False,,96.0,False,False,True,True,False,False,,
6333,bulk,mobile_push,event,2022-09-02 10:45:08.081511+00:00,2022-09-02 10:45:51+00:00,4456,,False,,122.0,False,False,True,False,False,False,,
6336,bulk,email,sale out,2022-09-08 06:00:09.012164+00:00,2022-09-08 06:04:49+00:00,81845,,False,,121.0,False,False,True,False,False,False,,
6338,bulk,mobile_push,sale out,2022-09-02 13:00:08.673524+00:00,2022-09-02 13:00:20+00:00,682,,False,,26.0,False,False,False,False,False,False,,
6339,bulk,mobile_push,sale out,2022-09-02 13:00:08.680950+00:00,2022-09-02 13:27:06+00:00,270894,,False,,23.0,False,False,True,False,False,False,,
6342,bulk,email,sale out,2022-09-15 06:15:08.513871+00:00,2022-09-15 06:18:42+00:00,78818,,False,,92.0,False,False,True,False,False,False,,
6367,bulk,mobile_push,happy birthday,2022-09-05 07:15:08.255525+00:00,2022-09-05 07:15:36+00:00,5220,,False,,96.0,False,False,True,True,False,False,,
6373,bulk,email,welcome campaign,2022-09-05 09:19:23.382342+00:00,,936079,,True,300.0,124.0,False,False,True,False,False,False,,
6374,bulk,email,sale out,2022-09-16 06:45:07.350985+00:00,2022-09-16 08:06:45+00:00,1875799,,False,,106.0,False,False,True,False,True,False,,
6375,bulk,mobile_push,leave review,2022-09-05 13:30:07.648261+00:00,2022-09-05 13:30:19+00:00,42,,False,,112.0,False,False,True,True,False,False,,
6376,bulk,mobile_push,leave review,2022-09-05 13:30:07.656532+00:00,2022-09-05 13:30:19+00:00,119,,False,,112.0,False,False,True,True,False,False,,
6378,bulk,email,welcome campaign,2022-09-05 13:43:11.524683+00:00,,926733,,True,500.0,124.0,False,False,True,False,False,False,,
6383,bulk,mobile_push,offer after purchase,2022-09-06 07:45:08.083740+00:00,2022-09-06 07:45:22+00:00,1175,,False,,92.0,False,False,True,False,False,False,,
6384,bulk,mobile_push,happy birthday,2022-09-06 08:15:07.972449+00:00,2022-09-06 08:15:19+00:00,1694,,False,,96.0,False,False,True,True,False,False,,
6393,bulk,mobile_push,leave review,2022-09-06 12:30:08.263472+00:00,2022-09-06 12:30:17+00:00,15,,False,,112.0,False,False,True,True,False,False,,
6394,bulk,mobile_push,leave review,2022-09-06 12:30:08.254909+00:00,2022-09-06 12:30:17+00:00,50,,False,,112.0,False,False,True,True,False,False,,
6400,bulk,mobile_push,sale out,2022-09-07 13:30:07.241806+00:00,2022-09-07 15:06:06+00:00,1059245,,False,,104.0,False,False,True,False,False,False,,
6401,bulk,mobile_push,sale out,2022-09-08 13:15:07.197850+00:00,2022-09-08 13:34:19+00:00,215722,,False,,18.0,False,False,True,False,False,False,,
6402,bulk,mobile_push,sale out,2022-09-09 13:45:07.901330+00:00,2022-09-09 14:46:53+00:00,861375,,False,,108.0,False,False,True,False,False,False,,
6403,bulk,mobile_push,sale out,2022-09-13 13:30:07.943031+00:00,2022-09-13 13:42:03+00:00,134915,,False,,90.0,False,False,True,False,False,False,,
6404,bulk,mobile_push,sale out,2022-09-16 13:30:08.152980+00:00,2022-09-16 14:27:55+00:00,851372,,False,,120.0,False,False,True,False,False,False,,
6405,bulk,mobile_push,sale out,2022-09-15 13:30:07.323775+00:00,2022-09-15 13:46:20+00:00,214134,,False,,17.0,False,False,True,False,False,False,,
6406,bulk,mobile_push,event,2022-09-13 10:45:07.804690+00:00,2022-09-13 10:45:43+00:00,4444,,False,,122.0,False,False,True,False,False,False,,
6411,bulk,mobile_push,offer after purchase,2022-09-07 09:45:07.449492+00:00,2022-09-07 09:45:20+00:00,1061,,False,,92.0,False,False,True,False,False,False,,
6429,bulk,mobile_push,leave review,2022-09-07 13:15:07.706631+00:00,2022-09-07 13:15:23+00:00,12,,False,,112.0,False,False,True,True,False,False,,
6430,bulk,mobile_push,leave review,2022-09-07 13:15:07.714136+00:00,2022-09-07 13:15:23+00:00,39,,False,,112.0,False,False,True,True,False,False,,
6438,bulk,mobile_push,offer after purchase,2022-09-08 07:00:10.224630+00:00,2022-09-08 07:00:31+00:00,946,,False,,92.0,False,False,True,False,False,False,,
6439,bulk,mobile_push,happy birthday,2022-09-08 07:00:10.232041+00:00,2022-09-08 07:00:35+00:00,1700,,False,,96.0,False,False,True,True,False,False,,
6440,bulk,mobile_push,leave review,2022-09-08 08:45:07.641830+00:00,2022-09-08 08:45:17+00:00,17,,False,,112.0,False,False,True,True,False,False,,
6441,bulk,mobile_push,leave review,2022-09-08 08:45:07.649253+00:00,2022-09-08 08:45:17+00:00,48,,False,,112.0,False,False,True,True,False,False,,
6456,bulk,mobile_push,offer after purchase,2022-09-09 12:15:07.410668+00:00,2022-09-09 12:15:23+00:00,1082,,False,,92.0,False,False,True,False,False,False,,
6457,bulk,mobile_push,happy birthday,2022-09-09 12:15:07.418309+00:00,2022-09-09 12:15:27+00:00,1681,,False,,96.0,False,False,True,True,False,False,,
6461,bulk,mobile_push,leave review,2022-09-09 12:30:08.054376+00:00,2022-09-09 12:30:14+00:00,14,,False,,112.0,False,False,True,True,False,False,,
6462,bulk,mobile_push,leave review,2022-09-09 12:30:08.062436+00:00,2022-09-09 12:30:14+00:00,64,,False,,112.0,False,False,True,True,False,False,,
6486,bulk,mobile_push,offer after purchase,2022-09-12 11:00:10.927153+00:00,2022-09-12 11:00:33+00:00,1198,,False,,92.0,False,False,True,False,False,False,,
6487,bulk,mobile_push,offer after purchase,2022-09-12 11:00:10.917409+00:00,2022-09-12 11:00:32+00:00,1168,,False,,92.0,False,False,True,False,False,False,,
6492,bulk,mobile_push,offer after purchase,2022-09-12 11:15:07.590973+00:00,2022-09-12 11:15:26+00:00,1149,,False,,92.0,False,False,True,False,False,False,,
6494,bulk,mobile_push,happy birthday,2022-09-12 11:15:07.598009+00:00,2022-09-12 11:15:47+00:00,1938,,False,,96.0,False,False,True,True,False,False,,
6495,bulk,mobile_push,happy birthday,2022-09-12 11:15:07.600196+00:00,2022-09-12 11:15:43+00:00,1715,,False,,96.0,False,False,True,True,False,False,,
6496,bulk,mobile_push,happy birthday,2022-09-12 11:15:07.602504+00:00,2022-09-12 11:15:46+00:00,1636,,False,,96.0,False,False,True,True,False,False,,
6497,bulk,mobile_push,leave review,2022-09-12 11:30:07.996818+00:00,2022-09-12 11:30:16+00:00,33,,False,,112.0,False,False,True,True,False,False,,
6498,bulk,mobile_push,leave review,2022-09-12 11:30:08.009250+00:00,2022-09-12 11:30:16+00:00,81,,False,,112.0,False,False,True,True,False,False,,
6509,bulk,mobile_push,offer after purchase,2022-09-13 07:00:08.744478+00:00,2022-09-13 07:00:33+00:00,1033,,False,,92.0,False,False,True,False,False,False,,
6510,bulk,mobile_push,happy birthday,2022-09-13 07:15:07.827209+00:00,2022-09-13 07:15:25+00:00,1700,,False,,96.0,False,False,True,True,False,False,,
6528,bulk,mobile_push,leave review,2022-09-13 12:30:07.480587+00:00,2022-09-13 12:30:19+00:00,21,,False,,112.0,False,False,True,True,False,False,,
6529,bulk,mobile_push,leave review,2022-09-13 12:30:07.489599+00:00,2022-09-13 12:30:19+00:00,39,,False,,112.0,False,False,True,True,False,False,,
6545,bulk,mobile_push,offer after purchase,2022-09-14 06:30:07.637505+00:00,2022-09-14 06:30:24+00:00,1065,,False,,92.0,False,False,True,False,False,False,,
6546,bulk,mobile_push,happy birthday,2022-09-14 06:30:07.645721+00:00,2022-09-14 06:30:28+00:00,1673,,False,,96.0,False,False,True,True,False,False,,
6567,bulk,mobile_push,leave review,2022-09-14 14:00:08.179302+00:00,2022-09-14 14:00:20+00:00,19,,False,,112.0,False,False,True,True,False,False,,
6569,bulk,mobile_push,leave review,2022-09-14 14:00:08.186776+00:00,2022-09-14 14:00:20+00:00,48,,False,,112.0,False,False,True,True,False,False,,
6583,bulk,mobile_push,offer after purchase,2022-09-15 08:45:07.735184+00:00,2022-09-15 08:45:21+00:00,1121,,False,,92.0,False,False,True,False,False,False,,
6584,bulk,mobile_push,happy birthday,2022-09-15 09:00:08.597579+00:00,2022-09-15 09:00:22+00:00,1736,,False,,96.0,False,False,True,True,False,False,,
6591,bulk,mobile_push,leave review,2022-09-15 12:30:08.489827+00:00,2022-09-15 12:30:23+00:00,22,,False,,112.0,False,False,True,True,False,False,,
6592,bulk,mobile_push,leave review,2022-09-15 12:30:08.497277+00:00,2022-09-15 12:30:23+00:00,37,,False,,112.0,False,False,True,True,False,False,,
6605,bulk,mobile_push,happy birthday,2022-09-16 07:15:07.877988+00:00,2022-09-16 07:15:26+00:00,1719,,False,,96.0,False,False,True,True,False,False,,
6615,bulk,mobile_push,leave review,2022-09-16 13:30:08.163758+00:00,2022-09-16 13:30:21+00:00,20,,False,,112.0,False,False,True,True,False,False,,
6616,bulk,mobile_push,leave review,2022-09-16 13:30:08.167666+00:00,2022-09-16 13:30:21+00:00,61,,False,,112.0,False,False,True,True,False,False,,
6633,bulk,email,welcome campaign,2022-09-19 07:06:58.112412+00:00,2022-12-07 17:31:10+00:00,757474,,True,800.0,124.0,False,False,True,False,False,False,,
6641,bulk,mobile_push,happy birthday,2022-09-19 14:45:07.480147+00:00,2022-09-19 14:45:40+00:00,5387,,False,,96.0,False,False,True,True,False,False,,
6642,bulk,mobile_push,leave review,2022-09-19 15:00:08.595885+00:00,2022-09-19 15:00:15+00:00,77,,False,,112.0,False,False,True,True,False,False,,
6643,bulk,mobile_push,leave review,2022-09-19 15:00:08.603231+00:00,2022-09-19 15:00:15+00:00,77,,False,,112.0,False,False,True,True,False,False,,
6653,bulk,mobile_push,offer after purchase,2022-09-20 07:45:07.335624+00:00,2022-09-20 07:45:19+00:00,1131,,False,,92.0,False,False,True,False,False,False,,
6654,bulk,mobile_push,happy birthday,2022-09-20 08:00:09.101086+00:00,2022-09-20 08:00:22+00:00,1755,,False,,96.0,False,False,True,True,False,False,,
6658,bulk,mobile_push,leave review,2022-09-20 12:00:08.795389+00:00,2022-09-20 12:00:18+00:00,21,,False,,112.0,False,False,True,True,False,False,,
6660,bulk,mobile_push,leave review,2022-09-20 12:30:07.774942+00:00,2022-09-20 12:30:14+00:00,99,,False,,112.0,False,False,True,True,False,False,,
6676,bulk,mobile_push,offer after purchase,2022-09-21 10:45:07.952445+00:00,2022-09-21 10:45:19+00:00,967,,False,,92.0,False,False,True,False,False,False,,
6677,bulk,mobile_push,happy birthday,2022-09-21 11:00:09.904606+00:00,2022-09-21 11:00:21+00:00,1720,,False,,96.0,False,False,True,True,False,False,,
6682,bulk,email,sale out,2022-09-22 07:15:07.602860+00:00,2022-09-22 07:18:03+00:00,76935,,False,,86.0,False,True,True,False,False,False,,
6683,bulk,mobile_push,sale out,2022-09-21 14:00:08.752084+00:00,2022-09-21 14:17:16+00:00,118974,,False,,98.0,False,False,True,False,False,False,,
6684,bulk,mobile_push,leave review,2022-09-21 15:15:08.070397+00:00,2022-09-21 15:15:18+00:00,25,,False,,112.0,False,False,True,True,False,False,,
6685,bulk,mobile_push,leave review,2022-09-21 15:30:08.078755+00:00,2022-09-21 15:30:14+00:00,117,,False,,112.0,False,False,True,True,False,False,,
6690,bulk,mobile_push,offer after purchase,2022-09-22 07:15:07.618082+00:00,2022-09-22 07:15:19+00:00,949,,False,,92.0,False,False,True,False,False,False,,
6691,bulk,mobile_push,happy birthday,2022-09-22 07:30:08.296500+00:00,2022-09-22 07:30:20+00:00,1804,,False,,96.0,False,False,True,True,False,False,,
6697,bulk,mobile_push,,2022-09-22 14:45:07.290669+00:00,2022-09-22 16:55:34+00:00,1784029,,False,,40.0,False,False,False,False,False,False,,
6698,bulk,mobile_push,sale out,2022-09-22 13:30:08.077892+00:00,2022-09-22 13:53:01+00:00,250426,,False,,14.0,False,True,True,False,False,False,,
6701,bulk,mobile_push,leave review,2022-09-22 15:45:08.152475+00:00,2022-09-22 15:45:24+00:00,113,,False,,112.0,False,False,True,True,False,False,,
6702,bulk,mobile_push,leave review,2022-09-22 15:45:08.160990+00:00,2022-09-22 15:45:23+00:00,22,,False,,112.0,False,False,True,True,False,False,,
6715,bulk,mobile_push,offer after purchase,2022-09-23 07:15:07.690560+00:00,2022-09-23 07:15:18+00:00,952,,False,,92.0,False,False,True,False,False,False,,
6716,bulk,mobile_push,happy birthday,2022-09-23 07:30:08.189544+00:00,2022-09-23 07:30:18+00:00,1615,,False,,96.0,False,False,True,True,False,False,,
6729,bulk,mobile_push,sale out,2022-09-23 14:00:08.673652+00:00,2022-09-23 14:17:51+00:00,148545,,False,,100.0,False,False,True,False,False,False,,
6730,bulk,mobile_push,leave review,2022-09-23 14:30:08.073187+00:00,2022-09-23 14:30:15+00:00,26,,False,,112.0,False,False,True,True,False,False,,
6731,bulk,mobile_push,leave review,2022-09-23 14:45:07.667016+00:00,2022-09-23 14:45:14+00:00,101,,False,,112.0,False,False,True,True,False,False,,
6733,bulk,mobile_push,sale out,2022-09-24 10:00:08.473103+00:00,2022-09-24 10:12:10+00:00,107362,,False,,84.0,False,False,True,False,False,False,,
6734,bulk,mobile_push,sale out,2022-09-25 11:00:10.421742+00:00,2022-09-25 11:34:26+00:00,311192,,False,,97.0,False,False,True,False,False,False,,
6747,bulk,email,sale out,2022-09-26 11:45:08.065853+00:00,2022-09-26 13:48:57+00:00,2833863,,False,,100.0,False,False,True,False,False,False,,
6756,bulk,mobile_push,offer after purchase,2022-09-26 10:45:07.332790+00:00,2022-09-26 10:45:17+00:00,1170,,False,,92.0,False,False,True,False,False,False,,
6764,bulk,mobile_push,happy birthday,2022-09-26 12:00:08.534668+00:00,2022-09-26 12:00:30+00:00,3474,,False,,96.0,False,False,True,True,False,False,,
6766,bulk,mobile_push,sale out,2022-09-26 14:15:07.546952+00:00,2022-09-26 16:03:13+00:00,1747395,,False,,100.0,False,False,True,False,False,False,,
6767,bulk,mobile_push,leave review,2022-09-26 15:15:07.366514+00:00,2022-09-26 15:15:18+00:00,60,,False,,112.0,False,False,True,True,False,False,,
6768,bulk,mobile_push,leave review,2022-09-26 15:30:07.750973+00:00,2022-09-26 15:30:17+00:00,296,,False,,112.0,False,False,True,True,False,False,,
6778,bulk,mobile_push,offer after purchase,2022-09-27 07:45:07.833881+00:00,2022-09-27 07:45:18+00:00,798,,False,,92.0,False,False,True,False,False,False,,
6780,bulk,mobile_push,happy birthday,2022-09-27 08:00:09.337068+00:00,2022-09-27 08:00:20+00:00,1605,,False,,96.0,False,False,True,True,False,False,,
6783,bulk,email,sale out,2022-09-28 08:14:41.896693+00:00,2022-09-28 08:29:53+00:00,444848,,False,,110.0,False,False,True,False,False,False,,
6790,bulk,mobile_push,leave review,2022-09-27 13:45:07.256985+00:00,2022-09-27 13:45:17+00:00,31,,False,,112.0,False,False,True,True,False,False,,
6791,bulk,mobile_push,leave review,2022-09-27 14:00:08.933243+00:00,2022-09-27 14:00:17+00:00,125,,False,,112.0,False,False,True,True,False,False,,
6799,bulk,mobile_push,event,2022-09-28 10:45:07.742372+00:00,2022-09-28 10:45:38+00:00,4232,,False,,122.0,False,False,True,False,False,False,,
6803,bulk,email,sale out,2022-09-29 07:57:07.003720+00:00,2022-09-29 08:01:02+00:00,75681,,False,,110.0,False,False,True,False,False,False,,
6804,bulk,mobile_push,offer after purchase,2022-09-28 10:15:08.199608+00:00,2022-09-28 10:15:23+00:00,900,,False,,92.0,False,False,True,False,False,False,,
6806,bulk,mobile_push,happy birthday,2022-09-28 10:30:07.534014+00:00,2022-09-28 10:30:19+00:00,1601,,False,,96.0,False,False,True,True,False,False,,
6807,bulk,mobile_push,sale out,2022-09-28 13:45:08.217107+00:00,,1732027,,False,,110.0,False,False,True,False,False,False,,
6808,bulk,mobile_push,leave review,2022-09-28 15:00:08.564452+00:00,2022-09-28 15:00:19+00:00,16,,False,,112.0,False,False,True,True,False,False,,
6810,bulk,mobile_push,leave review,2022-09-28 15:15:07.601267+00:00,2022-09-28 15:15:15+00:00,150,,False,,112.0,False,False,True,True,False,False,,
6821,bulk,mobile_push,happy birthday,2022-09-29 10:15:08.039447+00:00,2022-09-29 10:15:23+00:00,1736,,False,,96.0,False,False,True,True,False,False,,
6832,bulk,mobile_push,sale out,2022-09-29 15:00:09.005026+00:00,2022-09-29 16:02:31+00:00,237626,,False,,22.0,False,False,True,False,False,False,,
6834,bulk,email,sale out,2022-09-30 07:30:07.720873+00:00,2022-09-30 10:15:55+00:00,3148738,,False,,90.0,False,True,True,False,False,False,,
6835,bulk,mobile_push,leave review,2022-09-29 14:30:07.793269+00:00,2022-09-29 14:30:18+00:00,18,,False,,112.0,False,False,True,True,False,False,,
6836,bulk,mobile_push,leave review,2022-09-29 15:45:08.177393+00:00,2022-09-29 15:45:16+00:00,163,,False,,112.0,False,False,True,True,False,False,,
6849,bulk,mobile_push,offer after purchase,2022-09-30 07:45:08.042281+00:00,2022-09-30 07:45:28+00:00,851,,False,,92.0,False,False,True,False,False,False,,
6851,bulk,mobile_push,happy birthday,2022-09-30 07:45:08.039388+00:00,2022-09-30 07:45:33+00:00,1580,,False,,96.0,False,False,True,True,False,False,,
6859,bulk,mobile_push,sale out,2022-09-30 13:00:10.021722+00:00,2022-09-30 14:05:29+00:00,1292161,,False,,90.0,False,True,True,False,False,False,,
6860,bulk,mobile_push,leave review,2022-09-30 14:00:08.741122+00:00,2022-09-30 14:00:17+00:00,19,,False,,112.0,False,False,True,True,False,False,,
6861,bulk,mobile_push,leave review,2022-09-30 15:15:07.769139+00:00,2022-09-30 15:15:18+00:00,110,,False,,112.0,False,False,True,True,False,False,,
6884,bulk,email,sale out,2022-10-03 09:02:19.637828+00:00,2022-10-03 14:20:59+00:00,2855332,,False,,122.0,False,False,True,False,False,False,,
6886,bulk,mobile_push,happy birthday,2022-10-03 10:15:08.207304+00:00,2022-10-03 10:15:38+00:00,5104,,False,,96.0,False,False,True,True,False,False,,
6893,bulk,mobile_push,sale out,2022-10-03 14:45:08.158997+00:00,2022-10-03 16:25:05+00:00,1605697,,False,,116.0,False,False,True,False,False,False,,
6894,bulk,mobile_push,leave review,2022-10-03 15:30:07.840820+00:00,2022-10-03 15:30:14+00:00,55,,False,,112.0,False,False,True,True,False,False,,
6895,bulk,mobile_push,leave review,2022-10-03 16:00:08.245130+00:00,2022-10-03 16:00:16+00:00,300,,False,,112.0,False,False,True,True,False,False,,
6902,bulk,mobile_push,offer after purchase,2022-10-04 06:45:07.846459+00:00,2022-10-04 06:45:20+00:00,752,,False,,92.0,False,False,True,False,False,False,,
6903,bulk,mobile_push,happy birthday,2022-10-04 07:15:08.353457+00:00,2022-10-04 07:15:19+00:00,1553,,False,,96.0,False,False,True,True,False,False,,
6919,bulk,mobile_push,sale out,2022-10-04 12:00:08.404446+00:00,2022-10-04 13:57:39+00:00,1711881,,False,,102.0,False,False,True,False,False,False,,
6920,bulk,mobile_push,leave review,2022-10-04 14:00:09.930382+00:00,2022-10-04 14:00:20+00:00,24,,False,,112.0,False,False,True,True,False,False,,
6921,bulk,mobile_push,leave review,2022-10-04 15:00:08.264256+00:00,2022-10-04 15:00:16+00:00,146,,False,,112.0,False,False,True,True,False,False,,
6930,bulk,mobile_push,offer after purchase,2022-10-05 08:30:08.055696+00:00,2022-10-05 08:30:23+00:00,848,,False,,92.0,False,False,True,False,False,False,,
6931,bulk,mobile_push,happy birthday,2022-10-05 08:45:07.734053+00:00,2022-10-05 08:45:20+00:00,1594,,False,,96.0,False,False,True,True,False,False,,
6936,bulk,email,sale out,2022-10-06 06:38:12.306174+00:00,2022-10-06 06:42:04+00:00,73398,,False,,102.0,False,False,True,False,False,True,,
6945,bulk,mobile_push,sale out,2022-10-05 14:45:08.014894+00:00,2022-10-05 16:32:42+00:00,1832769,,False,,92.0,False,False,True,False,False,False,,
6946,bulk,mobile_push,leave review,2022-10-05 15:15:08.245774+00:00,2022-10-05 15:15:23+00:00,841,,False,,112.0,False,False,True,True,False,False,,
6947,bulk,mobile_push,leave review,2022-10-05 15:45:07.946813+00:00,2022-10-05 15:45:23+00:00,857,,False,,112.0,False,False,True,True,False,False,,
6959,bulk,mobile_push,offer after purchase,2022-10-06 08:00:09.227662+00:00,2022-10-06 08:00:23+00:00,892,,False,,92.0,False,False,True,False,False,False,,
6960,bulk,mobile_push,happy birthday,2022-10-06 08:15:08.122083+00:00,2022-10-06 08:15:21+00:00,1530,,False,,96.0,False,False,True,True,False,False,,
6963,bulk,email,sale out,2022-10-07 06:45:08.305013+00:00,2022-10-07 09:10:05+00:00,3027326,,False,,92.0,False,True,True,False,False,False,,
6973,bulk,mobile_push,sale out,2022-10-06 14:00:08.922531+00:00,2022-10-06 15:11:23+00:00,232931,,False,,24.0,False,False,True,False,False,False,,
6978,bulk,mobile_push,leave review,2022-10-06 15:00:09.756450+00:00,2022-10-06 15:00:17+00:00,31,,False,,112.0,False,False,True,True,False,False,,
6979,bulk,mobile_push,leave review,2022-10-06 15:15:07.861180+00:00,2022-10-06 15:15:15+00:00,147,,False,,112.0,False,False,True,True,False,False,,
6989,bulk,mobile_push,offer after purchase,2022-10-07 07:15:07.797072+00:00,2022-10-07 07:15:20+00:00,802,,False,,92.0,False,False,True,False,False,False,,
6990,bulk,mobile_push,happy birthday,2022-10-07 07:30:07.396617+00:00,2022-10-07 07:30:18+00:00,1620,,False,,96.0,False,False,True,True,False,False,,
6997,bulk,mobile_push,sale out,2022-10-07 12:00:08.951733+00:00,2022-10-07 13:17:21+00:00,1833440,,False,,92.0,False,True,True,False,False,False,,
7001,bulk,mobile_push,leave review,2022-10-07 14:30:07.896813+00:00,2022-10-07 14:30:16+00:00,25,,False,,112.0,False,False,True,True,False,False,,
7002,bulk,mobile_push,leave review,2022-10-07 14:45:07.396430+00:00,2022-10-07 14:45:14+00:00,126,,False,,112.0,False,False,True,True,False,False,,
7028,bulk,email,sale out,2022-10-10 08:00:08.768710+00:00,2022-10-10 10:00:43+00:00,2555551,,False,,120.0,False,False,True,False,False,False,,
7032,bulk,mobile_push,offer after purchase,2022-10-10 08:15:07.335452+00:00,2022-10-10 08:15:24+00:00,2535,,False,,92.0,False,False,True,False,False,False,,
7034,bulk,mobile_push,happy birthday,2022-10-10 08:45:07.334735+00:00,2022-10-10 08:45:26+00:00,5213,,False,,96.0,False,False,True,True,False,False,,
7037,bulk,mobile_push,sale out,2022-10-10 14:00:08.781106+00:00,2022-10-10 14:28:54+00:00,967490,,False,,102.0,False,False,True,False,False,False,,
7041,bulk,mobile_push,leave review,2022-10-10 14:30:07.368198+00:00,2022-10-10 14:30:19+00:00,63,,False,,112.0,False,False,True,True,False,False,,
7042,bulk,mobile_push,leave review,2022-10-10 15:00:08.965756+00:00,2022-10-10 15:00:17+00:00,299,,False,,112.0,False,False,True,True,False,False,,
7053,bulk,mobile_push,offer after purchase,2022-10-11 09:00:09.051491+00:00,2022-10-11 09:00:20+00:00,740,,False,,92.0,False,False,True,False,False,False,,
7054,bulk,mobile_push,happy birthday,2022-10-11 09:15:07.583309+00:00,2022-10-11 09:15:16+00:00,1525,,False,,96.0,False,False,True,True,False,False,,
7063,bulk,mobile_push,sale out,2022-10-11 14:30:07.797550+00:00,2022-10-11 15:24:20+00:00,1539767,,False,,112.0,False,False,True,False,False,False,,
7065,bulk,mobile_push,leave review,2022-10-11 15:15:08.161411+00:00,2022-10-11 15:15:17+00:00,14,,False,,112.0,False,False,True,True,False,False,,
7066,bulk,mobile_push,leave review,2022-10-11 15:30:08.168566+00:00,2022-10-11 15:30:14+00:00,108,,False,,112.0,False,False,True,True,False,False,,
7078,bulk,mobile_push,offer after purchase,2022-10-12 07:15:07.814658+00:00,2022-10-12 07:15:19+00:00,824,,False,,92.0,False,False,True,False,False,False,,
7079,bulk,mobile_push,happy birthday,2022-10-12 07:45:07.405796+00:00,2022-10-12 07:45:16+00:00,1554,,False,,96.0,False,False,True,True,False,False,,
7080,bulk,mobile_push,event,2022-10-12 10:45:07.517090+00:00,2022-10-12 10:45:29+00:00,4200,,False,,122.0,False,False,True,False,False,False,,
7086,bulk,email,sale out,2022-10-13 08:15:08.261268+00:00,2022-10-13 08:18:48+00:00,73520,,False,,96.0,False,False,True,False,False,False,,
7095,bulk,mobile_push,leave review,2022-10-12 16:30:07.724352+00:00,2022-10-12 16:30:17+00:00,25,,False,,112.0,False,False,True,True,False,False,,
7096,bulk,mobile_push,leave review,2022-10-12 16:45:07.350844+00:00,2022-10-12 16:45:13+00:00,111,,False,,112.0,False,False,True,True,False,False,,
7105,bulk,email,sale out,2022-10-14 09:59:37.344034+00:00,2022-10-14 11:58:48+00:00,2262804,,False,,90.0,False,True,True,False,False,False,,
7108,bulk,mobile_push,offer after purchase,2022-10-13 08:30:07.864687+00:00,2022-10-13 08:30:20+00:00,910,,False,,92.0,False,False,True,False,False,False,,
7109,bulk,mobile_push,happy birthday,2022-10-13 09:00:08.858723+00:00,2022-10-13 09:00:19+00:00,1629,,False,,96.0,False,False,True,True,False,False,,
7110,bulk,mobile_push,sale out,2022-10-13 13:30:08.108069+00:00,2022-10-13 13:39:28+00:00,240967,,False,,19.0,False,False,True,False,False,False,,
7119,bulk,mobile_push,leave review,2022-10-13 14:30:08.214924+00:00,2022-10-13 14:30:16+00:00,23,,False,,112.0,False,False,True,True,False,False,,
7120,bulk,mobile_push,leave review,2022-10-13 15:00:09.070149+00:00,2022-10-13 15:00:15+00:00,97,,False,,112.0,False,False,True,True,False,False,,
7129,bulk,mobile_push,offer after purchase,2022-10-14 07:30:07.897806+00:00,2022-10-14 07:30:19+00:00,900,,False,,92.0,False,False,True,False,False,False,,
7131,bulk,mobile_push,happy birthday,2022-10-14 07:45:07.885176+00:00,2022-10-14 07:45:17+00:00,1537,,False,,96.0,False,False,True,True,False,False,,
